panel,load_case,a_over_b,a_m,applied_Nx_N_per_m,global_CLPT_Nx_N_per_m,global_shear_corrected_Nx_N_per_m,face_wrinkling_Nx_N_per_m,core_shear_crimping_Nx_N_per_m,face_compression_Nx_N_per_m,governing_mode,reserve_factor,margin_of_safety
LE_upper_sandwich,109MPa_reference,3.7,2.9690276852614508,433392.3444976077,1503767.6904201105,717432.523541215,1682652.061232267,1225000.0,2100000.0,global_buckling,1.6553880857606502,0.6553880857606502
LE_upper_sandwich,109MPa_reference,3.725,2.989088683134839,433392.3444976077,1504543.5545641517,717609.0741218708,1682652.061232267,1225000.0,2100000.0,global_buckling,1.6557954547022047,0.6557954547022047
LE_upper_sandwich,109MPa_reference,3.75,3.009149681008227,433392.3444976077,1505452.3955474903,717815.7629600539,1682652.061232267,1225000.0,2100000.0,global_buckling,1.6562723639988435,0.6562723639988435
LE_upper_sandwich,109MPa_reference,3.7750000000000004,3.0292106788816158,433392.3444976077,1506491.692169214,718051.9600869694,1682652.061232267,1225000.0,2100000.0,global_buckling,1.6568173600743727,0.6568173600743727
LE_upper_sandwich,109MPa_reference,3.8000000000000003,3.0492716767550037,433392.3444976077,1507659.005888926,718317.0479037589,1682652.061232267,1225000.0,2100000.0,global_buckling,1.6574290178947175,0.6574290178947175
LE_upper_sandwich,109MPa_reference,3.825,3.069332674628392,433392.3444976077,1508951.977595802,718610.4209168811,1682652.061232267,1225000.0,2100000.0,global_buckling,1.658105940357347,0.658105940357347
LE_upper_sandwich,109MPa_reference,3.85,3.08939367250178,433392.3444976077,1510368.324524019,718931.4854787518,1682652.061232267,1225000.0,2100000.0,global_buckling,1.658846757692833,0.658846757692833
LE_upper_sandwich,109MPa_reference,3.875,3.109454670375168,433392.3444976077,1511905.8373070422,719279.6595336315,1682652.061232267,1225000.0,2100000.0,global_buckling,1.6596501268785147,0.6596501268785147
LE_upper_sandwich,109MPa_reference,3.9000000000000004,3.1295156682485565,433392.3444976077,1513562.3771636628,719654.3723687333,1682652.061232267,1225000.0,2100000.0,global_buckling,1.6605147310642119,0.6605147310642119
LE_upper_sandwich,109MPa_reference,3.9250000000000003,3.1495766661219444,433392.3444976077,1515335.873209097,720055.0643705176,1682652.061232267,1225000.0,2100000.0,global_buckling,1.6614392790099048,0.6614392790099048
LE_upper_sandwich,109MPa_reference,3.95,3.1696376639953328,433392.3444976077,1517224.3198848362,720481.1867861367,1682652.061232267,1225000.0,2100000.0,global_buckling,1.6624225045352958,0.6624225045352958
LE_upper_sandwich,109MPa_reference,3.975,3.1896986618687206,433392.3444976077,1519225.7745012885,720932.2014899736,1682652.061232267,1225000.0,2100000.0,global_buckling,1.6634631659811268,0.6634631659811268
LE_upper_sandwich,109MPa_reference,4.0,3.209759659742109,433392.3444976077,1521338.354887594,721407.580755231,1682652.061232267,1225000.0,2100000.0,global_buckling,1.6645600456821479,0.6645600456821479
LE_upper_sandwich,beam_mapped,0.5,0.4012199574677636,117769.81752190838,2981454.72228097,939611.4442247525,1682652.061232267,1225000.0,2100000.0,global_buckling,7.978372251871404,6.978372251871404
LE_upper_sandwich,beam_mapped,0.525,0.42128095534115184,117769.81752190838,2785802.055740068,919264.6425287927,1682652.061232267,1225000.0,2100000.0,global_buckling,7.805604711561895,6.805604711561895
LE_upper_sandwich,beam_mapped,0.55,0.44134195321454,117769.81752190838,2617476.8388662245,900162.6950026467,1682652.061232267,1225000.0,2100000.0,global_buckling,7.643407402199566,6.643407402199566
LE_upper_sandwich,beam_mapped,0.575,0.4614029510879281,117769.81752190838,2471888.8061218862,882291.7657237997,1682652.061232267,1225000.0,2100000.0,global_buckling,7.491662841030297,6.491662841030297
LE_upper_sandwich,beam_mapped,0.6,0.48146394896131633,117769.81752190838,2345383.6101320586,865626.6478204199,1682652.061232267,1225000.0,2100000.0,global_buckling,7.350156992978187,6.350156992978187
LE_upper_sandwich,beam_mapped,0.625,0.5015249468347045,117769.81752190838,2235022.830261787,850133.6053081254,1682652.061232267,1225000.0,2100000.0,global_buckling,7.218603401079207,6.218603401079207
LE_upper_sandwich,beam_mapped,0.65,0.5215859447080927,117769.81752190838,2138422.028280044,835772.7359173713,1682652.061232267,1225000.0,2100000.0,global_buckling,7.096663249579163,6.096663249579163
LE_upper_sandwich,beam_mapped,0.675,0.5416469425814809,117769.81752190838,2053629.9844031564,822499.9055442454,1682652.061232267,1225000.0,2100000.0,global_buckling,6.983961789626091,5.983961789626091
LE_upper_sandwich,beam_mapped,0.7,0.561707940454869,117769.81752190838,1979037.566799397,810268.3087024058,1682652.061232267,1225000.0,2100000.0,global_buckling,6.8801015892860145,5.8801015892860145
LE_upper_sandwich,beam_mapped,0.725,0.5817689383282573,117769.81752190838,1913308.2064158176,799029.7087122825,1682652.061232267,1225000.0,2100000.0,global_buckling,6.784673064162991,5.784673064162991
LE_upper_sandwich,beam_mapped,0.75,0.6018299362016455,117769.81752190838,1855324.315441467,788735.4080302563,1682652.061232267,1225000.0,2100000.0,global_buckling,6.6972627165999485,5.6972627165999485
LE_upper_sandwich,beam_mapped,0.775,0.6218909340750336,117769.81752190838,1804145.6037509392,779336.9943188508,1682652.061232267,1225000.0,2100000.0,global_buckling,6.61745947066508,5.61745947066508
LE_upper_sandwich,beam_mapped,0.8,0.6419519319484218,117769.81752190838,1758976.3669759275,770786.902432575,1682652.061232267,1225000.0,2100000.0,global_buckling,6.544859444052274,5.544859444052274
LE_upper_sandwich,beam_mapped,0.825,0.6620129298218099,117769.81752190838,1719139.6053587159,763038.8269954711,1682652.061232267,1225000.0,2100000.0,global_buckling,6.479069451334806,5.479069451334806
LE_upper_sandwich,beam_mapped,0.8500000000000001,0.6820739276951983,117769.81752190838,1684056.3905712247,756048.0150144898,1682652.061232267,1225000.0,2100000.0,global_buckling,6.419709488586448,5.419709488586448
LE_upper_sandwich,beam_mapped,0.875,0.7021349255685864,117769.81752190838,1653229.298655363,749771.4631956422,1682652.061232267,1225000.0,2100000.0,global_buckling,6.366414408820532,5.366414408820532
LE_upper_sandwich,beam_mapped,0.9,0.7221959234419746,117769.81752190838,1626229.0184452613,744168.0403933538,1682652.061232267,1225000.0,2100000.0,global_buckling,6.318834961724538,5.318834961724538
LE_upper_sandwich,beam_mapped,0.925,0.7422569213153627,117769.81752190838,1602683.4584409038,739198.5519472387,1682652.061232267,1225000.0,2100000.0,global_buckling,6.27663833995266,5.27663833995266
LE_upper_sandwich,beam_mapped,0.95,0.7623179191887508,117769.81752190838,1582268.833268392,734825.7595239007,1682652.061232267,1225000.0,2100000.0,global_buckling,6.2395083476053035,5.2395083476053035
LE_upper_sandwich,beam_mapped,0.9750000000000001,0.7823789170621391,117769.81752190838,1564702.329012914,731014.3674409426,1682652.061232267,1225000.0,2100000.0,global_buckling,6.207145284104342,5.207145284104342
LE_upper_sandwich,beam_mapped,1.0,0.8024399149355272,117769.81752190838,1549736.035706957,727730.9842521317,1682652.061232267,1225000.0,2100000.0,global_buckling,6.179265618007381,5.179265618007381
LE_upper_sandwich,beam_mapped,1.025,0.8225009128089154,117769.81752190838,1537151.902820871,724944.0665594881,1682652.061232267,1225000.0,2100000.0,global_buckling,6.155601509908333,5.155601509908333
LE_upper_sandwich,beam_mapped,1.05,0.8425619106823037,117769.81752190838,1526757.5252791026,722623.8505344605,1682652.061232267,1225000.0,2100000.0,global_buckling,6.135900230974145,5.135900230974145
LE_upper_sandwich,beam_mapped,1.0750000000000002,0.8626229085556919,117769.81752190838,1518382.607328561,720742.2754249842,1682652.061232267,1225000.0,2100000.0,global_buckling,6.119923513432519,5.119923513432519
LE_upper_sandwich,beam_mapped,1.1,0.88268390642908,117769.81752190838,1511875.9824488603,719272.9023522148,1682652.061232267,1225000.0,2100000.0,global_buckling,6.107446861063622,5.107446861063622
LE_upper_sandwich,beam_mapped,1.125,0.9027449043024681,117769.81752190838,1507103.0915777606,718190.8309200398,1682652.061232267,1225000.0,2100000.0,global_buckling,6.09825884111977,5.09825884111977
LE_upper_sandwich,beam_mapped,1.15,0.9228059021758562,117769.81752190838,1503943.8408318413,717472.6155377439,1682652.061232267,1225000.0,2100000.0,global_buckling,6.092160373809483,5.092160373809483
LE_upper_sandwich,beam_mapped,1.175,0.9428669000492446,117769.81752190838,1502290.7748306738,717096.1828623995,1682652.061232267,1225000.0,2100000.0,global_buckling,6.088964031289257,5.088964031289257
LE_upper_sandwich,beam_mapped,1.2000000000000002,0.9629278979226328,117769.81752190838,1502047.5135842978,717040.7513783824,1682652.061232267,1225000.0,2100000.0,global_buckling,6.088493354801993,5.088493354801993
LE_upper_sandwich,beam_mapped,1.225,0.9829888957960209,117769.81752190838,1503127.4103621223,717286.7538267066,1682652.061232267,1225000.0,2100000.0,global_buckling,6.0905821960136075,5.0905821960136075
LE_upper_sandwich,beam_mapped,1.25,1.003049893669409,117769.81752190838,1505452.3955474903,717815.7629600539,1682652.061232267,1225000.0,2100000.0,global_buckling,6.0950740865886175,5.0950740865886175
LE_upper_sandwich,beam_mapped,1.275,1.023110891542797,117769.81752190838,1508951.9775958022,718610.4209168812,1682652.061232267,1225000.0,2100000.0,global_buckling,6.10182163849579,5.10182163849579
LE_upper_sandwich,beam_mapped,1.3,1.0431718894161854,117769.81752190838,1513562.3771636628,719654.3723687333,1682652.061232267,1225000.0,2100000.0,global_buckling,6.110685976352626,5.110685976352626
LE_upper_sandwich,beam_mapped,1.3250000000000002,1.0632328872895738,117769.81752190838,1519225.7745012885,720932.2014899736,1682652.061232267,1225000.0,2100000.0,global_buckling,6.1215362022265225,5.1215362022265225
LE_upper_sandwich,beam_mapped,1.35,1.0832938851629619,117769.81752190838,1525889.6534868963,722429.3727212785,1682652.061232267,1225000.0,2100000.0,global_buckling,6.134248892649316,5.134248892649316
LE_upper_sandwich,beam_mapped,1.375,1.10335488303635,117769.81752190838,1533506.2283763685,724132.1752416622,1682652.061232267,1225000.0,2100000.0,global_buckling,6.148707627121474,5.148707627121474
LE_upper_sandwich,beam_mapped,1.4,1.123415880909738,117769.81752190838,1542031.941559259,726027.671023825,1682652.061232267,1225000.0,2100000.0,global_buckling,6.164802547042786,5.164802547042786
LE_upper_sandwich,beam_mapped,1.425,1.1434768787831264,117769.81752190838,1551427.022444405,728103.646320524,1682652.061232267,1225000.0,2100000.0,global_buckling,6.182429943776358,5.182429943776358
LE_upper_sandwich,beam_mapped,1.4500000000000002,1.1635378766565145,117769.81752190838,1561655.0991175142,730348.566412511,1682652.061232267,1225000.0,2100000.0,global_buckling,6.20149187440701,5.20149187440701
LE_upper_sandwich,beam_mapped,1.475,1.1835988745299026,117769.81752190838,1572682.8556769467,732751.5334389847,1682652.061232267,1225000.0,2100000.0,global_buckling,6.221895803673747,5.221895803673747
LE_upper_sandwich,beam_mapped,1.5,1.203659872403291,117769.81752190838,1584479.7292089243,735302.2471276418,1682652.061232267,1225000.0,2100000.0,global_buckling,6.243554270523139,5.243554270523139
LE_upper_sandwich,beam_mapped,1.5250000000000001,1.223720870276679,117769.81752190838,1597017.641246917,737990.9682417908,1682652.061232267,1225000.0,2100000.0,global_buckling,6.266384577733632,5.266384577733632
LE_upper_sandwich,beam_mapped,1.55,1.2437818681500672,117769.81752190838,1610270.759302137,740808.4845654708,1682652.061232267,1225000.0,2100000.0,global_buckling,6.290308503090449,5.290308503090449
LE_upper_sandwich,beam_mapped,1.575,1.2638428660234553,117769.81752190838,1624215.2846774075,743746.0792532236,1682652.061232267,1225000.0,2100000.0,global_buckling,6.315252030639061,5.315252030639061
LE_upper_sandwich,beam_mapped,1.6,1.2839038638968436,117769.81752190838,1638829.2633050764,746795.501378364,1682652.061232267,1225000.0,2100000.0,global_buckling,6.341145100606442,5.341145100606442
LE_upper_sandwich,beam_mapped,1.625,1.3039648617702317,117769.81752190838,1654092.4167974084,749948.9385217866,1682652.061232267,1225000.0,2100000.0,global_buckling,6.367921376648781,5.367921376648781
LE_upper_sandwich,beam_mapped,1.6500000000000001,1.32402585964362,117769.81752190838,1669985.991278313,753198.9912521002,1682652.061232267,1225000.0,2100000.0,global_buckling,6.395518029158742,5.395518029158742
LE_upper_sandwich,beam_mapped,1.675,1.3440868575170082,117769.81752190838,1686492.6218893607,756538.6493568942,1682652.061232267,1225000.0,2100000.0,global_buckling,6.423875533441813,5.423875533441813
LE_upper_sandwich,beam_mapped,1.7000000000000002,1.3641478553903965,117769.81752190838,1684056.3905712247,756048.0150144898,1682652.061232267,1225000.0,2100000.0,global_buckling,6.419709488586448,5.419709488586448
LE_upper_sandwich,beam_mapped,1.725,1.3842088532637846,117769.81752190838,1668139.1191537448,752823.0721612563,1682652.061232267,1225000.0,2100000.0,global_buckling,6.392326047556377,5.392326047556377
LE_upper_sandwich,beam_mapped,1.75,1.4042698511371727,117769.81752190838,1653229.298655363,749771.4631956422,1682652.061232267,1225000.0,2100000.0,global_buckling,6.366414408820532,5.366414408820532
LE_upper_sandwich,beam_mapped,1.7750000000000001,1.424330849010561,117769.81752190838,1639275.290857032,746888.1061404855,1682652.061232267,1225000.0,2100000.0,global_buckling,6.341931420599714,5.341931420599714
LE_upper_sandwich,beam_mapped,1.8,1.4443918468839492,117769.81752190838,1626229.0184452613,744168.0403933538,1682652.061232267,1225000.0,2100000.0,global_buckling,6.318834961724538,5.318834961724538
LE_upper_sandwich,beam_mapped,1.8250000000000002,1.4644528447573373,117769.81752190838,1614045.6743586855,741606.4276028597,1682652.061232267,1225000.0,2100000.0,global_buckling,6.297083949076348,5.297083949076348
LE_upper_sandwich,beam_mapped,1.85,1.4845138426307254,117769.81752190838,1602683.4584409038,739198.5519472387,1682652.061232267,1225000.0,2100000.0,global_buckling,6.27663833995266,5.27663833995266
LE_upper_sandwich,beam_mapped,1.875,1.5045748405041135,117769.81752190838,1592103.3385066183,736939.8198956223,1682652.061232267,1225000.0,2100000.0,global_buckling,6.257459130040101,5.257459130040101
LE_upper_sandwich,beam_mapped,1.9000000000000001,1.5246358383775018,117769.81752190838,1582268.833268392,734825.7595239007,1682652.061232267,1225000.0,2100000.0,global_buckling,6.2395083476053035,5.2395083476053035
LE_upper_sandwich,beam_mapped,1.925,1.54469683625089,117769.81752190838,1573145.8148677389,732852.0194493207,1682652.061232267,1225000.0,2100000.0,global_buckling,6.222749044448425,5.222749044448425
LE_upper_sandwich,beam_mapped,1.9500000000000002,1.5647578341242783,117769.81752190838,1564702.329012914,731014.3674409426,1682652.061232267,1225000.0,2100000.0,global_buckling,6.207145284104342,5.207145284104342
LE_upper_sandwich,beam_mapped,1.975,1.5848188319976664,117769.81752190838,1556908.4309518803,729308.688756707,1682652.061232267,1225000.0,2100000.0,global_buckling,6.1926621277224605,5.1926621277224605
LE_upper_sandwich,beam_mapped,2.0,1.6048798298710545,117769.81752190838,1549736.035706957,727730.9842521317,1682652.061232267,1225000.0,2100000.0,global_buckling,6.179265618007381,5.179265618007381
LE_upper_sandwich,beam_mapped,2.0250000000000004,1.624940827744443,117769.81752190838,1543158.7811714055,726277.3683004681,1682652.061232267,1225000.0,2100000.0,global_buckling,6.166922761558672,5.166922761558672
LE_upper_sandwich,beam_mapped,2.05,1.6450018256178307,117769.81752190838,1537151.902820871,724944.0665594881,1682652.061232267,1225000.0,2100000.0,global_buckling,6.155601509908333,5.155601509908333
LE_upper_sandwich,beam_mapped,2.075,1.6650628234912193,117769.81752190838,1531692.1189270057,723727.4136158786,1682652.061232267,1225000.0,2100000.0,global_buckling,6.145270739519026,5.145270739519026
LE_upper_sandwich,beam_mapped,2.1,1.6851238213646074,117769.81752190838,1526757.5252791026,722623.8505344605,1682652.061232267,1225000.0,2100000.0,global_buckling,6.135900230974145,5.135900230974145
LE_upper_sandwich,beam_mapped,2.125,1.7051848192379955,117769.81752190838,1522327.4985241855,721629.9223360778,1682652.061232267,1225000.0,2100000.0,global_buckling,6.127460647562225,5.127460647562225
LE_upper_sandwich,beam_mapped,2.1500000000000004,1.7252458171113838,117769.81752190838,1518382.607328561,720742.2754249842,1682652.061232267,1225000.0,2100000.0,global_buckling,6.119923513432519,5.119923513432519
LE_upper_sandwich,beam_mapped,2.175,1.7453068149847717,117769.81752190838,1514904.5306458063,719957.6549838637,1682652.061232267,1225000.0,2100000.0,global_buckling,6.113261191475754,5.113261191475754
LE_upper_sandwich,beam_mapped,2.2,1.76536781285816,117769.81752190838,1511875.9824488603,719272.9023522148,1682652.061232267,1225000.0,2100000.0,global_buckling,6.107446861063622,5.107446861063622
LE_upper_sandwich,beam_mapped,2.225,1.7854288107315481,117769.81752190838,1509280.6423484774,718684.9524016847,1682652.061232267,1225000.0,2100000.0,global_buckling,6.1024544957623785,5.1024544957623785
LE_upper_sandwich,beam_mapped,2.25,1.8054898086049362,117769.81752190838,1507103.0915777606,718190.8309200398,1682652.061232267,1225000.0,2100000.0,global_buckling,6.09825884111977,5.09825884111977
LE_upper_sandwich,beam_mapped,2.2750000000000004,1.8255508064783248,117769.81752190838,1505328.7538736425,717787.6520137592,1682652.061232267,1225000.0,2100000.0,global_buckling,6.094835392610091,5.094835392610091
LE_upper_sandwich,beam_mapped,2.3,1.8456118043517125,117769.81752190838,1503943.8408318413,717472.6155377439,1682652.061232267,1225000.0,2100000.0,global_buckling,6.092160373809483,5.092160373809483
LE_upper_sandwich,beam_mapped,2.325,1.865672802225101,117769.81752190838,1502935.3013525624,717243.0045593026,1682652.061232267,1225000.0,2100000.0,global_buckling,6.090210714862286,5.090210714862286
LE_upper_sandwich,beam_mapped,2.35,1.8857338000984891,117769.81752190838,1502290.7748306738,717096.1828623995,1682652.061232267,1225000.0,2100000.0,global_buckling,6.088964031289257,5.088964031289257
LE_upper_sandwich,beam_mapped,2.375,1.9057947979718772,117769.81752190838,1501998.5477767093,717029.5924971187,1682652.061232267,1225000.0,2100000.0,global_buckling,6.088398603179731,5.088398603179731
LE_upper_sandwich,beam_mapped,2.4000000000000004,1.9258557958452656,117769.81752190838,1502047.5135842978,717040.7513783824,1682652.061232267,1225000.0,2100000.0,global_buckling,6.088493354801993,5.088493354801993
LE_upper_sandwich,beam_mapped,2.425,1.9459167937186534,117769.81752190838,1502427.135185876,717127.2509371595,1682652.061232267,1225000.0,2100000.0,global_buckling,6.089227834659372,5.089227834659372
LE_upper_sandwich,beam_mapped,2.45,1.9659777915920418,117769.81752190838,1503127.4103621223,717286.7538267066,1682652.061232267,1225000.0,2100000.0,global_buckling,6.0905821960136075,5.0905821960136075
LE_upper_sandwich,beam_mapped,2.475,1.9860387894654299,117769.81752190838,1504138.8394917597,717516.9916857579,1682652.061232267,1225000.0,2100000.0,global_buckling,6.092537177891782,5.092537177891782
LE_upper_sandwich,beam_mapped,2.5,2.006099787338818,117769.81752190838,1505452.3955474903,717815.7629600539,1682652.061232267,1225000.0,2100000.0,global_buckling,6.0950740865886175,5.0950740865886175
LE_upper_sandwich,beam_mapped,2.525,2.0261607852122063,117769.81752190838,1507059.4961610355,718180.9307831296,1682652.061232267,1225000.0,2100000.0,global_buckling,6.098174777671949,5.098174777671949
LE_upper_sandwich,beam_mapped,2.5500000000000003,2.0462217830855947,117769.81752190838,1508951.977595802,718610.4209168811,1682652.061232267,1225000.0,2100000.0,global_buckling,6.101821638495789,5.101821638495789
LE_upper_sandwich,beam_mapped,2.575,2.066282780958983,117769.81752190838,1511122.0704797434,719102.2197520841,1682652.061232267,1225000.0,2100000.0,global_buckling,6.105997571222454,5.105997571222454
LE_upper_sandwich,beam_mapped,2.6,2.086343778832371,117769.81752190838,1513562.3771636628,719654.3723687333,1682652.061232267,1225000.0,2100000.0,global_buckling,6.110685976352626,5.110685976352626
LE_upper_sandwich,beam_mapped,2.625,2.106404776705759,117769.81752190838,1516265.850581717,720264.9806558235,1682652.061232267,1225000.0,2100000.0,global_buckling,6.115870736760161,5.115870736760161
LE_upper_sandwich,beam_mapped,2.65,2.126465774579147,117769.81752190838,1519225.7745012885,720932.2014899736,1682652.061232267,1225000.0,2100000.0,global_buckling,6.1215362022265225,5.1215362022265225
LE_upper_sandwich,beam_mapped,2.6750000000000003,2.1465267724525354,117769.81752190838,1522435.7450588336,721654.24497211,1682652.061232267,1225000.0,2100000.0,global_buckling,6.127667174468218,5.127667174468218
LE_upper_sandwich,beam_mapped,2.7,2.1665877703259238,117769.81752190838,1525889.6534868963,722429.3727212785,1682652.061232267,1225000.0,2100000.0,global_buckling,6.134248892649316,5.134248892649316
LE_upper_sandwich,beam_mapped,2.725,2.1866487681993116,117769.81752190838,1529581.6699452698,723255.8962245214,1682652.061232267,1225000.0,2100000.0,global_buckling,6.14126701937002,5.14126701937002
LE_upper_sandwich,beam_mapped,2.75,2.2067097660727,117769.81752190838,1533506.2283763685,724132.1752416622,1682652.061232267,1225000.0,2100000.0,global_buckling,6.148707627121474,5.148707627121474
LE_upper_sandwich,beam_mapped,2.775,2.226770763946088,117769.81752190838,1537658.0123113326,725056.6162637448,1682652.061232267,1225000.0,2100000.0,global_buckling,6.156557185196153,5.156557185196153
LE_upper_sandwich,beam_mapped,2.8000000000000003,2.2468317618194766,117769.81752190838,1542031.9415592593,726027.671023825,1682652.061232267,1225000.0,2100000.0,global_buckling,6.164802547042786,5.164802547042786
LE_upper_sandwich,beam_mapped,2.825,2.2668927596928645,117769.81752190838,1546623.1597173186,727043.8350587484,1682652.061232267,1225000.0,2100000.0,global_buckling,6.173430938054214,5.173430938054214
LE_upper_sandwich,beam_mapped,2.85,2.286953757566253,117769.81752190838,1551427.022444405,728103.646320524,1682652.061232267,1225000.0,2100000.0,global_buckling,6.182429943776358,5.182429943776358
LE_upper_sandwich,beam_mapped,2.875,2.3070147554396407,117769.81752190838,1556439.0864454375,729205.6838358716,1682652.061232267,1225000.0,2100000.0,global_buckling,6.1917874985262635,5.1917874985262635
LE_upper_sandwich,beam_mapped,2.9000000000000004,2.327075753313029,117769.81752190838,1561655.0991175142,730348.566412511,1682652.061232267,1225000.0,2100000.0,global_buckling,6.20149187440701,5.20149187440701
LE_upper_sandwich,beam_mapped,2.9250000000000003,2.3471367511864174,117769.81752190838,1564702.329012914,731014.3674409426,1682652.061232267,1225000.0,2100000.0,global_buckling,6.207145284104342,5.207145284104342
LE_upper_sandwich,beam_mapped,2.95,2.3671977490598053,117769.81752190838,1559435.9909039133,729862.8338326556,1682652.061232267,1225000.0,2100000.0,global_buckling,6.1973674511033465,5.1973674511033465
LE_upper_sandwich,beam_mapped,2.975,2.3872587469331936,117769.81752190838,1554449.9127006654,728768.7620995885,1682652.061232267,1225000.0,2100000.0,global_buckling,6.18807753492543,5.18807753492543
LE_upper_sandwich,beam_mapped,3.0,2.407319744806582,117769.81752190838,1549736.035706957,727730.9842521317,1682652.061232267,1225000.0,2100000.0,global_buckling,6.179265618007381,5.179265618007381
LE_upper_sandwich,beam_mapped,3.0250000000000004,2.4273807426799703,117769.81752190838,1545286.632848693,726748.3545825334,1682652.061232267,1225000.0,2100000.0,global_buckling,6.170921971984362,5.170921971984362
LE_upper_sandwich,beam_mapped,3.0500000000000003,2.447441740553358,117769.81752190838,1541094.292431831,725819.7493673991,1682652.061232267,1225000.0,2100000.0,global_buckling,6.16303705516379,5.16303705516379
LE_upper_sandwich,beam_mapped,3.075,2.4675027384267465,117769.81752190838,1537151.9028208705,724944.0665594881,1682652.061232267,1225000.0,2100000.0,global_buckling,6.155601509908333,5.155601509908333
LE_upper_sandwich,beam_mapped,3.1,2.4875637363001344,117769.81752190838,1533452.6379787624,724120.2254704386,1682652.061232267,1225000.0,2100000.0,global_buckling,6.1486061599418935,5.1486061599418935
LE_upper_sandwich,beam_mapped,3.125,2.5076247341735227,117769.81752190838,1529989.9438133142,723347.1664459034,1682652.061232267,1225000.0,2100000.0,global_buckling,6.142042007591131,5.142042007591131
LE_upper_sandwich,beam_mapped,3.1500000000000004,2.527685732046911,117769.81752190838,1526757.5252791026,722623.8505344605,1682652.061232267,1225000.0,2100000.0,global_buckling,6.135900230974145,5.135900230974145
LE_upper_sandwich,beam_mapped,3.1750000000000003,2.5477467299202994,117769.81752190838,1523749.3341874864,721949.2591515436,1682652.061232267,1225000.0,2100000.0,global_buckling,6.13017218114685,5.13017218114685
LE_upper_sandwich,beam_mapped,3.2,2.5678077277936873,117769.81752190838,1520959.5576806355,721322.3937395245,1682652.061232267,1225000.0,2100000.0,global_buckling,6.1248493792167,5.1248493792167
LE_upper_sandwich,beam_mapped,3.225,2.5878687256670756,117769.81752190838,1518382.6073285607,720742.2754249842,1682652.061232267,1225000.0,2100000.0,global_buckling,6.119923513432519,5.119923513432519
LE_upper_sandwich,beam_mapped,3.25,2.6079297235404635,117769.81752190838,1516013.1088109561,720207.9446741123,1682652.061232267,1225000.0,2100000.0,global_buckling,6.115386436258459,5.115386436258459
LE_upper_sandwich,beam_mapped,3.2750000000000004,2.627990721413852,117769.81752190838,1513845.8921482712,719718.4609470874,1682652.061232267,1225000.0,2100000.0,global_buckling,6.111230161439286,5.111230161439286
LE_upper_sandwich,beam_mapped,3.3000000000000003,2.64805171928724,117769.81752190838,1511875.9824488603,719272.9023522148,1682652.061232267,1225000.0,2100000.0,global_buckling,6.107446861063622,5.107446861063622
LE_upper_sandwich,beam_mapped,3.325,2.668112717160628,117769.81752190838,1510098.59114128,718870.3653005166,1682652.061232267,1225000.0,2100000.0,global_buckling,6.104028862631015,5.104028862631015
LE_upper_sandwich,beam_mapped,3.35,2.6881737150340164,117769.81752190838,1508509.107662882,718509.9641614106,1682652.061232267,1225000.0,2100000.0,global_buckling,6.100968646128268,5.100968646128268
LE_upper_sandwich,beam_mapped,3.375,2.7082347129074043,117769.81752190838,1507103.0915777606,718190.8309200398,1682652.061232267,1225000.0,2100000.0,global_buckling,6.09825884111977,5.09825884111977
LE_upper_sandwich,beam_mapped,3.4000000000000004,2.728295710780793,117769.81752190838,1505876.2650988924,717912.1148367664,1682652.061232267,1225000.0,2100000.0,global_buckling,6.095892223856212,5.095892223856212
LE_upper_sandwich,beam_mapped,3.4250000000000003,2.748356708654181,117769.81752190838,1504824.5059909564,717672.9821092822,1682652.061232267,1225000.0,2100000.0,global_buckling,6.093861714405523,5.093861714405523
LE_upper_sandwich,beam_mapped,3.45,2.7684177065275692,117769.81752190838,1503943.840831841,717472.6155377439,1682652.061232267,1225000.0,2100000.0,global_buckling,6.092160373809483,5.092160373809483
LE_upper_sandwich,beam_mapped,3.475,2.788478704400957,117769.81752190838,1503230.4386122716,717310.2141932903,1682652.061232267,1225000.0,2100000.0,global_buckling,6.090781401269058,5.090781401269058
LE_upper_sandwich,beam_mapped,3.5,2.8085397022743455,117769.81752190838,1502680.6046543056,717184.9930902616,1682652.061232267,1225000.0,2100000.0,global_buckling,6.089718131361168,5.089718131361168
LE_upper_sandwich,beam_mapped,3.5250000000000004,2.828600700147734,117769.81752190838,1502290.7748306738,717096.1828623995,1682652.061232267,1225000.0,2100000.0,global_buckling,6.088964031289257,5.088964031289257
LE_upper_sandwich,beam_mapped,3.5500000000000003,2.848661698021122,117769.81752190838,1502057.5100680701,717043.0294432706,1682652.061232267,1225000.0,2100000.0,global_buckling,6.088512698169726,5.088512698169726
LE_upper_sandwich,beam_mapped,3.575,2.86872269589451,117769.81752190838,1501977.4911185643,717024.793751127,1682652.061232267,1225000.0,2100000.0,global_buckling,6.088357856356031,5.088357856356031
LE_upper_sandwich,beam_mapped,3.6,2.8887836937678983,117769.81752190838,1502047.5135842978,717040.7513783824,1682652.061232267,1225000.0,2100000.0,global_buckling,6.088493354801993,5.088493354801993
LE_upper_sandwich,beam_mapped,3.625,2.9088446916412862,117769.81752190838,1502264.4831815294,717090.192285859,1682652.061232267,1225000.0,2100000.0,global_buckling,6.0889131644655965,5.0889131644655965
